img_id	description
502606	"bow tie, bow-tie, bowtie"
068914	"yurt"
522819	"perfume, essence"
275694	"airliner"
320471	"mashed potato"
419644	"soup bowl"
529308	"pizza, pizza pie"
527228	"impala, Aepyceros melampus"
246016	"crib, cot"
104977	"feather boa, boa"
192574	"computer keyboard, keypad"
139698	"French loaf"
306544	"megalith, megalithic structure"
410731	"head cabbage"
309195	"park bench"
184065	"television, television system"
224445	"cab, hack, taxi, taxicab"
041772	"warplane, military plane"
196226	"cowboy hat, ten-gallon hat"
188087	"pier"
403109	"lakeside, lakeshore"
092230	"sombrero"
214507	"zebra"
565165	"ski"
227495	"racket, racquet"
058143	"turnstile"
133831	"West Highland white terrier"
579447	"corn"
544796	"military uniform"
459339	"bathing cap, swimming cap"
329830	"broccoli"
385262	"bow tie, bow-tie, bowtie"
380138	"grocery store, grocery, food market, market"
331137	"Great Pyrenees"
280291	"speedboat"
499419	"mouse, computer mouse"
476465	"alp"
141121	"ski"
536179	"moped"
394441	"cheetah, chetah, Acinonyx jubatus"
177749	"warthog"
467369	"African elephant, Loxodonta africana"
445099	"military uniform"
381458	"Dutch oven"
170506	"jinrikisha, ricksha, rickshaw"
188847	"minibus"
321702	"patio, terrace"
079471	"teddy, teddy bear"
233627	"warplane, military plane"
279883	"carton"
101820	"racket, racquet"
153711	"pizza, pizza pie"
282708	"tub, vat"
223726	"suit, suit of clothes"
388153	"racket, racquet"
561687	"soup bowl"
205986	"window shade"
309060	"dishwasher, dish washer, dishwashing machine"
485598	"palace"
124622	"warplane, military plane"
581571	"mountain tent"
246084	"sewing machine"
478811	"conch"
528154	"llama"
077504	"airliner"
041645	"spatula"
147398	"broccoli"
059234	"tusker"
033891	"traffic light, traffic signal, stoplight"
449095	"Arabian camel, dromedary, Camelus dromedarius"
150137	"Arabian camel, dromedary, Camelus dromedarius"
487493	"park bench"
088287	"shovel"
028253	"quilt, comforter, comfort, puff"
563606	"sandal"
509358	"trolleybus, trolley coach, trackless trolley"
178651	"unicycle, monocycle"
505879	"teddy, teddy bear"
196018	"pretzel"
502231	"studio couch, day bed"
224895	"toilet seat"
267067	"pizza, pizza pie"
477861	"unicycle, monocycle"
445990	"ski"
031497	"airliner"
425653	"plate"
523754	"seashore, coast, seacoast, sea-coast"
263362	"obelisk"
042735	"cup"
003124	"soccer ball"
014533	"park bench"
008549	"cowboy boot"
465174	"trolleybus, trolley coach, trackless trolley"
069145	"bagel, beigel"
109424	"ostrich, Struthio camelus"
072993	"steam locomotive"
184589	"barrow, garden cart, lawn cart, wheelbarrow"
491510	"analog clock"
244870	"trolleybus, trolley coach, trackless trolley"
187168	"park bench"
208963	"umbrella"
210729	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
159715	"shield, buckler"
003131	"Dungeness crab, Cancer magister"
579700	"traffic light, traffic signal, stoplight"
540656	"indigo bunting, indigo finch, indigo bird, Passerina cyanea"
078604	"ski"
541408	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
577122	"sewing machine"
134344	"umbrella"
543444	"crash helmet"
296099	"ski"
178785	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
337262	"pole"
581199	"butcher shop, meat market"
164234	"basenji"
165513	"home theater, home theatre"
468313	"barbershop"
305980	"ballplayer, baseball player"
167603	"trolleybus, trolley coach, trackless trolley"
155954	"park bench"
161084	"microwave, microwave oven"
342549	"totem pole"
532482	"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin"
166621	"trolleybus, trolley coach, trackless trolley"
524645	"confectionery, confectionary, candy store"
444363	"electric locomotive"
462067	"syringe"
200133	"wild boar, boar, Sus scrofa"
378499	"bathtub, bathing tub, bath, tub"
481521	"bell cote, bell cot"
021451	"potpie"
146583	"zebra"
257628	"mosque"
391219	"streetcar, tram, tramcar, trolley, trolley car"
485856	"desk"
204589	"ram, tup"
532178	"recreational vehicle, RV, R.V."
059093	"alp"
128463	"lakeside, lakeshore"
149726	"knee pad"
484812	"bookcase"
472686	"seat belt, seatbelt"
250385	"mongoose"
418074	"racket, racquet"
531033	"garbage truck, dustcart"
224541	"syringe"
109776	"holster"
119787	"broom"
086216	"sorrel"
217297	"pole"
027105	"stone wall"
485513	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
163615	"mouse, computer mouse"
491172	"unicycle, monocycle"
114144	"motor scooter, scooter"
165163	"bow"
230178	"parachute, chute"
457871	"microwave, microwave oven"
324821	"airliner"
259172	"warplane, military plane"
182897	"restaurant, eating house, eating place, eatery"
364082	"restaurant, eating house, eating place, eatery"
507580	"horse cart, horse-cart"
321206	"chain saw, chainsaw"
309491	"African elephant, Loxodonta africana"
214724	"home theater, home theatre"
124736	"suit, suit of clothes"
046250	"pizza, pizza pie"
567645	"umbrella"
079628	"jeep, landrover"
222961	"moped"
485310	"paddle, boat paddle"
541767	"yurt"
291764	"notebook, notebook computer"
442431	"dam, dike, dyke"
067871	"racket, racquet"
187025	"parking meter"
155981	"freight car"
223761	"ice lolly, lolly, lollipop, popsicle"
306703	"sweatshirt"
196138	"bow tie, bow-tie, bowtie"
509652	"grocery store, grocery, food market, market"
334473	"ballplayer, baseball player"
114326	"hair spray"
130972	"pretzel"
091188	"garbage truck, dustcart"
039258	"unicycle, monocycle"
449508	"amphibian, amphibious vehicle"
251578	"hair spray"
219041	"racket, racquet"
368970	"Bedlington terrier"
380636	"ski"
241461	"ram, tup"
343135	"sewing machine"
479721	"traffic light, traffic signal, stoplight"
326077	"tobacco shop, tobacconist shop, tobacconist"
230756	"tricycle, trike, velocipede"
117445	"macaw"
547509	"ice lolly, lolly, lollipop, popsicle"
108439	"pizza, pizza pie"
479227	"Arabian camel, dromedary, Camelus dromedarius"
378183	"water bottle"
563739	"garbage truck, dustcart"
005151	"tray"
001072	"warplane, military plane"
454692	"ski"
467203	"monastery"
355727	"laptop, laptop computer"
165373	"butcher shop, meat market"
393317	"traffic light, traffic signal, stoplight"
449743	"radiator"
405324	"plate"
087348	"warplane, military plane"
094526	"passenger car, coach, carriage"
526403	"ballplayer, baseball player"
364487	"toilet seat"
500649	"garbage truck, dustcart"
031794	"ski"
029752	"soccer ball"
450684	"ballplayer, baseball player"
095020	"laptop, laptop computer"
120147	"parachute, chute"
564264	"Chesapeake Bay retriever"
342325	"cup"
372390	"parking meter"
448547	"horse cart, horse-cart"
372870	"Siamese cat, Siamese"
393607	"spotlight, spot"
226660	"dining table, board"
341277	"park bench"
001085	"chambered nautilus, pearly nautilus, nautilus"
489145	"alp"
525513	"ox"
569723	"racket, racquet"
443136	"pizza, pizza pie"
349585	"Chihuahua"
516300	"potter's wheel"
044437	"ballplayer, baseball player"
331425	"ballplayer, baseball player"
096105	"golfcart, golf cart"
203142	"stone wall"
547827	"pajama, pyjama, pj's, jammies"
010407	"broccoli"
046467	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
327561	"ski"
535874	"dining table, board"
161919	"guinea pig, Cavia cobaya"
358158	"ice lolly, lolly, lollipop, popsicle"
185878	"electric locomotive"
168387	"tabby, tabby cat"
058406	"swimming trunks, bathing trunks"
473489	"dogsled, dog sled, dog sleigh"
123851	"quilt, comforter, comfort, puff"
250268	"parking meter"
292358	"trolleybus, trolley coach, trackless trolley"
071796	"park bench"
284348	"paintbrush"
567375	"llama"
445156	"desk"
127839	"shoe shop, shoe-shop, shoe store"
427382	"plate"
086569	"racket, racquet"
529630	"plate"
333758	"laptop, laptop computer"
040108	"paddle, boat paddle"
055493	"water tower"
465854	"chainlink fence"
304134	"unicycle, monocycle"
284366	"ballplayer, baseball player"
399594	"Rottweiler"
282357	"butcher shop, meat market"
208618	"suit, suit of clothes"
532793	"shovel"
103846	"ox"
196491	"oxcart"
023368	"pole"
126524	"trolleybus, trolley coach, trackless trolley"
268993	"toilet seat"
566839	"web site, website, internet site, site"
195860	"street sign"
439384	"folding chair"
276806	"iron, smoothing iron"
082275	"airliner"
052614	"paddle, boat paddle"
021286	"ladle"
409754	"pineapple, ananas"
405544	"zebra"
160542	"home theater, home theatre"
349354	"laptop, laptop computer"
494954	"umbrella"
337007	"vase"
045180	"perfume, essence"
209040	"medicine chest, medicine cabinet"
149923	"ram, tup"
440311	"Arabian camel, dromedary, Camelus dromedarius"
023703	"seashore, coast, seacoast, sea-coast"
478805	"umbrella"
228175	"racket, racquet"
491857	"gondola"
426077	"quilt, comforter, comfort, puff"
399862	"microwave, microwave oven"
493189	"Indian elephant, Elephas maximus"
398488	"window screen"
234161	"medicine chest, medicine cabinet"
481185	"plate"
193623	"television, television system"
129031	"pizza, pizza pie"
370059	"pizza, pizza pie"
504566	"grocery store, grocery, food market, market"
524692	"Indian elephant, Elephas maximus"
070421	"Weimaraner"
355957	"sports car, sport car"
359180	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
046260	"moving van"
172509	"custard apple"
481354	"cliff, drop, drop-off"
048908	"medicine chest, medicine cabinet"
347135	"minibus"
505645	"tank, army tank, armored combat vehicle, armoured combat vehicle"
282564	"soccer ball"
540378	"ox"
234700	"electric locomotive"
305175	"racket, racquet"
557005	"eggnog"
465476	"cowboy boot"
360185	"soup bowl"
101218	"racket, racquet"
473011	"dalmatian, coach dog, carriage dog"
037323	"ski"
026405	"window shade"
439060	"motor scooter, scooter"
446131	"dock, dockage, docking facility"
126612	"soccer ball"
026367	"unicycle, monocycle"
572505	"ballplayer, baseball player"
115638	"aircraft carrier, carrier, flattop, attack aircraft carrier"
309086	"racket, racquet"
479620	"Saluki, gazelle hound"
035670	"ski"
520197	"toilet seat"
021169	"refrigerator, icebox"
004820	"pillow"
365841	"pizza, pizza pie"
003366	"scuba diver"
561735	"traffic light, traffic signal, stoplight"
024778	"rugby ball"
429776	"dining table, board"
429490	"quail"
379238	"scale, weighing machine"
100468	"scoreboard"
369071	"waffle iron"
233296	"airliner"
291260	"kimono"
404766	"baseball"
485776	"television, television system"
317112	"bow tie, bow-tie, bowtie"
367724	"minibus"
300896	"umbrella"
343393	"ice lolly, lolly, lollipop, popsicle"
088047	"water bottle"
357755	"Great Dane"
533197	"sliding door"
203601	"ice cream, icecream"
029642	"Chesapeake Bay retriever"
510245	"seashore, coast, seacoast, sea-coast"
549042	"Indian elephant, Elephas maximus"
098193	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
442813	"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis"
535820	"restaurant, eating house, eating place, eatery"
127810	"tennis ball"
274304	"dung beetle"
449004	"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
070975	"racket, racquet"
227186	"tricycle, trike, velocipede"
292928	"knee pad"
336990	"Walker hound, Walker foxhound"
171737	"racket, racquet"
017320	"tennis ball"
055788	"plunger, plumber's helper"
509493	"motor scooter, scooter"
282440	"envelope"
168239	"four-poster"
172615	"recreational vehicle, RV, R.V."
576625	"sandbar, sand bar"
436333	"groom, bridegroom"
184937	"Cardigan, Cardigan Welsh corgi"
111017	"pole"
160901	"refrigerator, icebox"
447235	"garbage truck, dustcart"
470055	"meat loaf, meatloaf"
233471	"racket, racquet"
578945	"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
312480	"unicycle, monocycle"
370524	"bow tie, bow-tie, bowtie"
520475	"park bench"
330988	"parachute, chute"
276325	"worm fence, snake fence, snake-rail fence, Virginia fence"
358343	"pot, flowerpot"
332322	"ski"
234994	"ballplayer, baseball player"
041711	"sandbar, sand bar"
277496	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
369788	"hen"
297843	"airliner"
551595	"collie"
437300	"toilet seat"
393488	"plate"
439236	"pier"
513618	"harmonica, mouth organ, harp, mouth harp"
022880	"altar"
204683	"banana"
492138	"ski"
263609	"umbrella"
542338	"electric locomotive"
049017	"dishwasher, dish washer, dishwashing machine"
103427	"laptop, laptop computer"
035475	"street sign"
099025	"garbage truck, dustcart"
427654	"lemon"
159013	"toilet seat"
447711	"ram, tup"
096461	"toilet seat"
004180	"cleaver, meat cleaver, chopper"
015016	"kite"
054464	"desk"
058732	"ice cream, icecream"
527388	"racket, racquet"
025886	"wing"
325936	"laptop, laptop computer"
380148	"banana"
208365	"alp"
294716	"shoe shop, shoe-shop, shoe store"
054411	"moped"
100347	"doormat, welcome mat"
480057	"ping-pong ball"
397461	"Chesapeake Bay retriever"
458603	"Indian elephant, Elephas maximus"
250284	"bison"
111777	"military uniform"
354361	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
512582	"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch"
071232	"racket, racquet"
488883	"street sign"
058572	"plate"
531647	"umbrella"
342004	"moped"
424237	"swab, swob, mop"
343739	"crane"
074386	"greenhouse, nursery, glasshouse"
363747	"ski"
326359	"microwave, microwave oven"
526506	"warplane, military plane"
360125	"dock, dockage, docking facility"
312465	"zebra"
018072	"mouse, computer mouse"
550414	"trifle"
203615	"lakeside, lakeshore"
026294	"plate"
259312	"warplane, military plane"
334715	"swimming trunks, bathing trunks"
153573	"sewing machine"
553976	"water bottle"
113839	"triumphal arch"
113991	"shovel"
401183	"lakeside, lakeshore"
491899	"hotdog, hot dog, red hot"
362608	"pedestal, plinth, footstall"
532612	"chimpanzee, chimp, Pan troglodytes"
387762	"solar dish, solar collector, solar furnace"
271972	"swing"
393087	"castle"
574955	"hotdog, hot dog, red hot"
530936	"snowmobile"
412563	"home theater, home theatre"
066503	"hook, claw"
016082	"computer keyboard, keypad"
011877	"warplane, military plane"
185666	"motor scooter, scooter"
335212	"boathouse"
362884	"volleyball"
468095	"eggnog"
263381	"shield, buckler"
014677	"ski"
322473	"ski"
237077	"milk can"
442060	"lampshade, lamp shade"
179940	"perfume, essence"
388294	"ballplayer, baseball player"
047229	"medicine chest, medicine cabinet"
070156	"miniskirt, mini"
015318	"mailbox, letter box"
334857	"ram, tup"
171584	"rotisserie"
161473	"Scottish deerhound, deerhound"
059683	"wok"
502479	"home theater, home theatre"
217720	"home theater, home theatre"
228989	"motor scooter, scooter"
184246	"sorrel"
154013	"diaper, nappy, napkin"
552072	"hotdog, hot dog, red hot"
355119	"horse cart, horse-cart"
179965	"four-poster"
160264	"restaurant, eating house, eating place, eatery"
226613	"swimming trunks, bathing trunks"
077556	"sandbar, sand bar"
008920	"dock, dockage, docking facility"
147959	"lakeside, lakeshore"
553446	"ballplayer, baseball player"
077699	"teapot"
456142	"medicine chest, medicine cabinet"
542950	"hotdog, hot dog, red hot"
482452	"plastic bag"
388203	"Cardigan, Cardigan Welsh corgi"
263028	"hay"
473516	"restaurant, eating house, eating place, eatery"
151664	"hotdog, hot dog, red hot"
278204	"sleeping bag"
513551	"paintbrush"
239881	"dishwasher, dish washer, dishwashing machine"
016253	"parachute, chute"
272653	"forklift"
469768	"banana"
217700	"bakery, bakeshop, bakehouse"
239745	"ski"
283240	"swimming trunks, bathing trunks"
528694	"wreck"
263493	"tabby, tabby cat"
401400	"restaurant, eating house, eating place, eatery"
011996	"scuba diver"
101503	"basketball"
429000	"pajama, pyjama, pj's, jammies"
279189	"seashore, coast, seacoast, sea-coast"
146467	"rugby ball"
202041	"trolleybus, trolley coach, trackless trolley"
403915	"ballplayer, baseball player"
391739	"plate"
517140	"bow"
367111	"airliner"
048559	"window shade"
104638	"ski"
338863	"bannister, banister, balustrade, balusters, handrail"
478260	"wardrobe, closet, press"
081944	"espresso"
307272	"vacuum, vacuum cleaner"
575523	"analog clock"
338651	"water jug"
240602	"airliner"
466822	"spatula"
167636	"ballplayer, baseball player"
049611	"seashore, coast, seacoast, sea-coast"
324537	"trolleybus, trolley coach, trackless trolley"
518245	"hog, pig, grunter, squealer, Sus scrofa"
476605	"burrito"
563279	"desk"
208907	"sliding door"
239933	"moped"
565975	"garbage truck, dustcart"
515717	"quilt, comforter, comfort, puff"
045437	"flute, transverse flute"
498137	"motor scooter, scooter"
148727	"motor scooter, scooter"
576026	"freight car"
480014	"go-kart"
089230	"zebra"
188062	"park bench"
017817	"garbage truck, dustcart"
