img_id	description
309195	"park bench"
184065	"toaster"
224445	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
041772	"airliner"
196226	"teddy, teddy bear"
188087	"fireboat"
403109	"lakeside, lakeshore"
092230	"Dutch oven"
214507	"zebra"
565165	"ski"
227495	"racket, racquet"
058143	"barber chair"
133831	"Samoyed, Samoyede"
579447	"hotdog, hot dog, red hot"
544796	"trench coat"
459339	"bathing cap, swimming cap"
329830	"broccoli"
385262	"neck brace"
380138	"guacamole"
331137	"chow, chow chow"
280291	"speedboat"
499419	"desktop computer"
476465	"church, church building"
141121	"ski"
536179	"Model T"
394441	"stone wall"
177749	"Arabian camel, dromedary, Camelus dromedarius"
467369	"hippopotamus, hippo, river horse, Hippopotamus amphibius"
445099	"wig"
381458	"dough"
170506	"jinrikisha, ricksha, rickshaw"
188847	"limousine, limo"
321702	"streetcar, tram, tramcar, trolley, trolley car"
079471	"Irish terrier"
233627	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
279883	"toyshop"
101820	"racket, racquet"
153711	"pizza, pizza pie"
282708	"file, file cabinet, filing cabinet"
223726	"suit, suit of clothes"
388153	"racket, racquet"
561687	"soup bowl"
205986	"sliding door"
309060	"microwave, microwave oven"
485598	"palace"
124622	"warplane, military plane"
581571	"umbrella"
246084	"hand blower, blow dryer, blow drier, hair dryer, hair drier"
478811	"Doberman, Doberman pinscher"
528154	"Arabian camel, dromedary, Camelus dromedarius"
077504	"aircraft carrier, carrier, flattop, attack aircraft carrier"
041645	"waffle iron"
147398	"soup bowl"
059234	"plow, plough"
033891	"crane"
449095	"oxcart"
150137	"sports car, sport car"
487493	"park bench"
088287	"ski"
028253	"window shade"
563606	"sandal"
509358	"minibus"
178651	"gondola"
505879	"teddy, teddy bear"
196018	"bakery, bakeshop, bakehouse"
502231	"studio couch, day bed"
224895	"toilet seat"
267067	"Dungeness crab, Cancer magister"
477861	"convertible"
445990	"ski"
031497	"airliner"
425653	"plate"
523754	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
263362	"obelisk"
042735	"coffee mug"
003124	"rugby ball"
014533	"flagpole, flagstaff"
008549	"cowboy boot"
465174	"limousine, limo"
069145	"ice cream, icecream"
109424	"ostrich, Struthio camelus"
072993	"steam locomotive"
184589	"jinrikisha, ricksha, rickshaw"
491510	"scale, weighing machine"
244870	"school bus"
187168	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
208963	"military uniform"
210729	"hotdog, hot dog, red hot"
159715	"Indian elephant, Elephas maximus"
003131	"Dungeness crab, Cancer magister"
579700	"passenger car, coach, carriage"
540656	"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk"
078604	"ski"
541408	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
577122	"marimba, xylophone"
134344	"umbrella"
543444	"crash helmet"
296099	"ski"
178785	"medicine chest, medicine cabinet"
337262	"unicycle, monocycle"
581199	"butcher shop, meat market"
164234	"croquet ball"
165513	"home theater, home theatre"
468313	"French horn, horn"
305980	"ballplayer, baseball player"
167603	"minibus"
155954	"park bench"
161084	"microwave, microwave oven"
342549	"reel"
532482	"mailbox, letter box"
166621	"garbage truck, dustcart"
524645	"wok"
444363	"electric locomotive"
462067	"hand blower, blow dryer, blow drier, hair dryer, hair drier"
200133	"triceratops"
378499	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
481521	"birdhouse"
021451	"burrito"
146583	"zebra"
257628	"palace"
391219	"streetcar, tram, tramcar, trolley, trolley car"
485856	"desk"
204589	"hay"
532178	"minibus"
059093	"alp"
128463	"lakeside, lakeshore"
149726	"puck, hockey puck"
484812	"bookcase"
472686	"bow tie, bow-tie, bowtie"
250385	"mongoose"
418074	"racket, racquet"
531033	"garbage truck, dustcart"
224541	"power drill"
109776	"electric guitar"
119787	"basketball"
086216	"oxcart"
217297	"racket, racquet"
027105	"obelisk"
485513	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
163615	"mouse, computer mouse"
491172	"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch"
114144	"Model T"
165163	"ballplayer, baseball player"
230178	"balloon"
457871	"microwave, microwave oven"
324821	"airliner"
259172	"cannon"
182897	"restaurant, eating house, eating place, eatery"
364082	"steel drum"
507580	"oxcart"
321206	"Arabian camel, dromedary, Camelus dromedarius"
309491	"African elephant, Loxodonta africana"
214724	"sliding door"
124736	"suit, suit of clothes"
046250	"meat loaf, meatloaf"
567645	"umbrella"
079628	"triumphal arch"
222961	"thresher, thrasher, threshing machine"
485310	"wreck"
541767	"cliff dwelling"
291764	"television, television system"
442431	"submarine, pigboat, sub, U-boat"
067871	"racket, racquet"
187025	"binoculars, field glasses, opera glasses"
155981	"freight car"
223761	"wooden spoon"
306703	"suit, suit of clothes"
196138	"pajama, pyjama, pj's, jammies"
509652	"pomegranate"
334473	"ballplayer, baseball player"
114326	"sewing machine"
130972	"pretzel"
091188	"garbage truck, dustcart"
039258	"unicycle, monocycle"
449508	"amphibian, amphibious vehicle"
251578	"Shetland sheepdog, Shetland sheep dog, Shetland"
219041	"racket, racquet"
368970	"borzoi, Russian wolfhound"
380636	"ski"
241461	"ram, tup"
343135	"medicine chest, medicine cabinet"
479721	"traffic light, traffic signal, stoplight"
326077	"totem pole"
230756	"tricycle, trike, velocipede"
117445	"green snake, grass snake"
547509	"ice lolly, lolly, lollipop, popsicle"
108439	"pizza, pizza pie"
479227	"seashore, coast, seacoast, sea-coast"
378183	"mailbox, letter box"
563739	"streetcar, tram, tramcar, trolley, trolley car"
005151	"tray"
001072	"airliner"
454692	"ski"
467203	"mosque"
355727	"laptop, laptop computer"
165373	"butcher shop, meat market"
393317	"traffic light, traffic signal, stoplight"
449743	"radiator"
405324	"trifle"
087348	"warplane, military plane"
094526	"electric locomotive"
526403	"ballplayer, baseball player"
364487	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
500649	"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
031794	"fireboat"
029752	"assault rifle, assault gun"
450684	"ballplayer, baseball player"
095020	"miniskirt, mini"
120147	"balloon"
564264	"Rottweiler"
342325	"bathing cap, swimming cap"
372390	"parking meter"
448547	"horse cart, horse-cart"
372870	"malamute, malemute, Alaskan malamute"
393607	"fountain"
226660	"quilt, comforter, comfort, puff"
341277	"stone wall"
001085	"sleeping bag"
489145	"ski"
525513	"plow, plough"
569723	"racket, racquet"
443136	"pizza, pizza pie"
349585	"Chihuahua"
516300	"potter's wheel"
044437	"ballplayer, baseball player"
331425	"ballplayer, baseball player"
096105	"tow truck, tow car, wrecker"
203142	"African crocodile, Nile crocodile, Crocodylus niloticus"
547827	"brassiere, bra, bandeau"
010407	"broccoli"
046467	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
327561	"trombone"
535874	"barbershop"
161919	"guillotine"
358158	"diaper, nappy, napkin"
185878	"electric locomotive"
168387	"desktop computer"
058406	"bathtub, bathing tub, bath, tub"
473489	"snowmobile"
123851	"triceratops"
250268	"parking meter"
292358	"Model T"
071796	"worm fence, snake fence, snake-rail fence, Virginia fence"
284348	"sock"
567375	"llama"
445156	"entertainment center"
127839	"dock, dockage, docking facility"
427382	"mashed potato"
086569	"racket, racquet"
529630	"plate"
333758	"kelpie"
040108	"fireboat"
055493	"water tower"
465854	"lumbermill, sawmill"
304134	"unicycle, monocycle"
284366	"soccer ball"
399594	"miniature pinscher"
282357	"restaurant, eating house, eating place, eatery"
208618	"suit, suit of clothes"
532793	"ptarmigan"
103846	"muzzle"
196491	"oxcart"
023368	"radio telescope, radio reflector"
126524	"trolleybus, trolley coach, trackless trolley"
268993	"toilet seat"
566839	"racer, race car, racing car"
195860	"water tower"
439384	"oscilloscope, scope, cathode-ray oscilloscope, CRO"
276806	"restaurant, eating house, eating place, eatery"
082275	"airliner"
052614	"speedboat"
021286	"eel"
409754	"acorn squash"
405544	"zebra"
160542	"home theater, home theatre"
349354	"American alligator, Alligator mississipiensis"
494954	"grand piano, grand"
337007	"vase"
045180	"perfume, essence"
209040	"medicine chest, medicine cabinet"
149923	"ram, tup"
440311	"sorrel"
023703	"seashore, coast, seacoast, sea-coast"
478805	"horse cart, horse-cart"
228175	"balance beam, beam"
491857	"gondola"
426077	"quilt, comforter, comfort, puff"
399862	"microwave, microwave oven"
493189	"Indian elephant, Elephas maximus"
398488	"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM"
234161	"cinema, movie theater, movie theatre, movie house, picture palace"
481185	"plate"
193623	"medicine chest, medicine cabinet"
129031	"pizza, pizza pie"
370059	"pizza, pizza pie"
504566	"groom, bridegroom"
524692	"Indian elephant, Elephas maximus"
070421	"Weimaraner"
355957	"motor scooter, scooter"
359180	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
046260	"mobile home, manufactured home"
172509	"Dutch oven"
481354	"schipperke"
048908	"refrigerator, icebox"
347135	"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria"
505645	"lumbermill, sawmill"
282564	"soccer ball"
540378	"oxcart"
234700	"electric locomotive"
305175	"racket, racquet"
557005	"ice cream, icecream"
465476	"accordion, piano accordion, squeeze box"
360185	"soup bowl"
101218	"balance beam, beam"
473011	"cheetah, chetah, Acinonyx jubatus"
037323	"ski"
026405	"umbrella"
439060	"moped"
446131	"dock, dockage, docking facility"
126612	"soccer ball"
026367	"crutch"
572505	"baseball"
115638	"aircraft carrier, carrier, flattop, attack aircraft carrier"
309086	"racket, racquet"
479620	"Ibizan hound, Ibizan Podenco"
035670	"ski"
520197	"toilet seat"
021169	"toyshop"
004820	"snowplow, snowplough"
365841	"pizza, pizza pie"
003366	"sax, saxophone"
561735	"traffic light, traffic signal, stoplight"
024778	"maypole"
429776	"dining table, board"
429490	"prairie chicken, prairie grouse, prairie fowl"
379238	"carton"
100468	"scoreboard"
369071	"rotisserie"
233296	"airliner"
291260	"kimono"
404766	"baseball"
485776	"television, television system"
317112	"bow tie, bow-tie, bowtie"
367724	"minibus"
300896	"running shoe"
343393	"sunscreen, sunblock, sun blocker"
088047	"parking meter"
357755	"Great Dane"
533197	"restaurant, eating house, eating place, eatery"
203601	"ice cream, icecream"
029642	"fur coat"
510245	"drilling platform, offshore rig"
549042	"Indian elephant, Elephas maximus"
098193	"bow tie, bow-tie, bowtie"
442813	"ram, tup"
535820	"barbershop"
127810	"volleyball"
274304	"dung beetle"
449004	"mobile home, manufactured home"
070975	"racket, racquet"
227186	"tricycle, trike, velocipede"
292928	"unicycle, monocycle"
336990	"beagle"
171737	"racket, racquet"
017320	"tennis ball"
055788	"wardrobe, closet, press"
509493	"motor scooter, scooter"
282440	"envelope"
168239	"microwave, microwave oven"
172615	"passenger car, coach, carriage"
576625	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
436333	"chain saw, chainsaw"
184937	"Shetland sheepdog, Shetland sheep dog, Shetland"
111017	"pole"
160901	"refrigerator, icebox"
447235	"golfcart, golf cart"
470055	"American lobster, Northern lobster, Maine lobster, Homarus americanus"
233471	"racket, racquet"
578945	"car wheel"
312480	"unicycle, monocycle"
370524	"vestment"
520475	"worm fence, snake fence, snake-rail fence, Virginia fence"
330988	"hay"
276325	"worm fence, snake fence, snake-rail fence, Virginia fence"
358343	"shovel"
332322	"parachute, chute"
234994	"ballplayer, baseball player"
041711	"seashore, coast, seacoast, sea-coast"
277496	"medicine chest, medicine cabinet"
369788	"hen"
297843	"airliner"
551595	"Leonberg"
437300	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
393488	"hot pot, hotpot"
439236	"pier"
513618	"accordion, piano accordion, squeeze box"
022880	"mask"
204683	"spaghetti squash"
492138	"ski"
263609	"sombrero"
542338	"streetcar, tram, tramcar, trolley, trolley car"
049017	"stove"
103427	"monitor"
035475	"bannister, banister, balustrade, balusters, handrail"
099025	"garbage truck, dustcart"
427654	"lemon"
159013	"toilet seat"
447711	"ram, tup"
096461	"crate"
004180	"maraca"
015016	"kite"
054464	"printer"
058732	"ice cream, icecream"
527388	"racket, racquet"
025886	"wing"
325936	"dining table, board"
380148	"banana"
208365	"snowmobile"
294716	"Dungeness crab, Cancer magister"
054411	"bicycle-built-for-two, tandem bicycle, tandem"
100347	"wallet, billfold, notecase, pocketbook"
480057	"grocery store, grocery, food market, market"
397461	"Norfolk terrier"
458603	"African elephant, Loxodonta africana"
250284	"bison"
111777	"lawn mower, mower"
354361	"bassinet"
512582	"jigsaw puzzle"
071232	"racket, racquet"
488883	"digital clock"
058572	"plate"
531647	"traffic light, traffic signal, stoplight"
342004	"moped"
424237	"ski"
343739	"sewing machine"
074386	"greenhouse, nursery, glasshouse"
363747	"ski"
326359	"microwave, microwave oven"
526506	"warplane, military plane"
360125	"dock, dockage, docking facility"
312465	"zebra"
018072	"mouse, computer mouse"
550414	"chocolate sauce, chocolate syrup"
203615	"lakeside, lakeshore"
026294	"hot pot, hotpot"
259312	"warplane, military plane"
334715	"bathing cap, swimming cap"
153573	"hair spray"
553976	"stinkhorn, carrion fungus"
113839	"bell cote, bell cot"
113991	"ski"
401183	"lakeside, lakeshore"
491899	"hotdog, hot dog, red hot"
362608	"brass, memorial tablet, plaque"
532612	"siamang, Hylobates syndactylus, Symphalangus syndactylus"
387762	"church, church building"
271972	"ballplayer, baseball player"
393087	"castle"
574955	"spindle"
530936	"snowmobile"
412563	"monitor"
066503	"switch, electric switch, electrical switch"
016082	"computer keyboard, keypad"
011877	"warplane, military plane"
185666	"motor scooter, scooter"
335212	"boathouse"
362884	"volleyball"
468095	"lipstick, lip rouge"
263381	"football helmet"
014677	"snowmobile"
322473	"dogsled, dog sled, dog sleigh"
237077	"beer bottle"
442060	"vase"
179940	"lampshade, lamp shade"
388294	"ballplayer, baseball player"
047229	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
070156	"rugby ball"
015318	"birdhouse"
334857	"megalith, megalithic structure"
171584	"rotisserie"
161473	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
059683	"chimpanzee, chimp, Pan troglodytes"
502479	"switch, electric switch, electrical switch"
217720	"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system"
228989	"ground beetle, carabid beetle"
184246	"sorrel"
154013	"plastic bag"
552072	"hotdog, hot dog, red hot"
355119	"shield, buckler"
179965	"four-poster"
160264	"restaurant, eating house, eating place, eatery"
226613	"bathing cap, swimming cap"
077556	"snorkel"
008920	"liner, ocean liner"
147959	"lakeside, lakeshore"
553446	"ballplayer, baseball player"
077699	"bagel, beigel"
456142	"entertainment center"
542950	"hotdog, hot dog, red hot"
482452	"Egyptian cat"
388203	"warplane, military plane"
263028	"hay"
473516	"monitor"
151664	"hotdog, hot dog, red hot"
278204	"pajama, pyjama, pj's, jammies"
513551	"ballpoint, ballpoint pen, ballpen, Biro"
239881	"dishwasher, dish washer, dishwashing machine"
016253	"balloon"
272653	"gas pump, gasoline pump, petrol pump, island dispenser"
469768	"pineapple, ananas"
217700	"bakery, bakeshop, bakehouse"
239745	"ski"
283240	"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus"
528694	"wreck"
263493	"miniature schnauzer"
401400	"wok"
011996	"paddle, boat paddle"
101503	"basketball"
429000	"torch"
279189	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
146467	"maypole"
202041	"trolleybus, trolley coach, trackless trolley"
403915	"ballplayer, baseball player"
391739	"restaurant, eating house, eating place, eatery"
517140	"swing"
367111	"airliner"
048559	"shoji"
104638	"ski"
338863	"balance beam, beam"
478260	"suit, suit of clothes"
081944	"espresso"
307272	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
575523	"sundial"
338651	"pill bottle"
240602	"airliner"
466822	"barbershop"
167636	"lighter, light, igniter, ignitor"
049611	"seashore, coast, seacoast, sea-coast"
324537	"cab, hack, taxi, taxicab"
518245	"Indian elephant, Elephas maximus"
476605	"burrito"
563279	"desk"
208907	"lumbermill, sawmill"
